location,date,new_cases,people_vaccinated,population
Ecuador,2022-12-16,0.0,15313094.0,18001002
Ecuador,2022-12-22,0.0,15315909.0,18001002
Ecuador,2023-01-03,0.0,15317477.0,18001002
Ecuador,2023-01-06,0.0,15318049.0,18001002
Ecuador,2023-01-12,0.0,15319873.0,18001002
Ecuador,2023-01-13,0.0,15320218.0,18001002
Ecuador,2023-01-20,0.0,15322262.0,18001002
Ecuador,2023-01-27,0.0,15324257.0,18001002
Ecuador,2023-02-03,0.0,15325894.0,18001002
Ecuador,2023-02-10,0.0,15327060.0,18001002
Ecuador,2023-02-17,0.0,15328419.0,18001002
Ecuador,2023-02-24,0.0,15329151.0,18001002
Ecuador,2023-03-03,0.0,15330893.0,18001002
Ecuador,2023-03-10,0.0,15331441.0,18001002
Ecuador,2023-03-17,0.0,15333174.0,18001002
Ecuador,2023-03-31,0.0,15333873.0,18001002
Spain,2021-01-04,0.0,82834.0,47558632
Spain,2021-01-05,0.0,139339.0,47558632
Spain,2021-01-07,0.0,207323.0,47558632
Spain,2021-01-08,0.0,277976.0,47558632
Spain,2021-01-11,0.0,406091.0,47558632
Spain,2021-01-12,0.0,488122.0,47558632
Spain,2021-01-13,0.0,581638.0,47558632
Spain,2021-01-14,0.0,676186.0,47558632
Spain,2021-01-15,0.0,768950.0,47558632
Spain,2021-01-18,0.0,895627.0,47558632
Spain,2021-01-19,0.0,956756.0,47558632
Spain,2021-01-20,0.0,1010295.0,47558632
Spain,2021-01-21,0.0,1054245.0,47558632
Spain,2021-01-22,0.0,1097369.0,47558632
Spain,2021-01-24,244667.0,1148895.0,47558632
Spain,2021-01-25,0.0,1167519.0,47558632
Spain,2021-01-26,0.0,1183395.0,47558632
Spain,2021-01-27,0.0,1202859.0,47558632
Spain,2021-01-28,0.0,1222323.0,47558632
Spain,2021-01-31,202047.0,1251369.0,47558632
Spain,2021-02-01,0.0,1254535.0,47558632
Spain,2021-02-02,0.0,1265800.0,47558632
Spain,2021-02-03,0.0,1279220.0,47558632
Spain,2021-02-04,0.0,1305251.0,47558632
Spain,2021-02-07,130543.0,1318626.0,47558632
Spain,2021-02-08,0.0,1328459.0,47558632
Spain,2021-02-09,0.0,1343566.0,47558632
Spain,2021-02-10,0.0,1377229.0,47558632
Spain,2021-02-11,0.0,1422560.0,47558632
Spain,2021-02-14,75699.0,1491517.0,47558632
Spain,2021-02-15,0.0,1527590.0,47558632
Spain,2021-02-16,0.0,1571277.0,47558632
Spain,2021-02-17,0.0,1638195.0,47558632
Spain,2021-02-18,0.0,1764985.0,47558632
Spain,2021-02-21,50400.0,1893290.0,47558632
Spain,2021-02-22,0.0,1956886.0,47558632
Spain,2021-02-23,0.0,2063495.0,47558632
Spain,2021-02-24,0.0,2204376.0,47558632
Spain,2021-02-25,0.0,2361852.0,47558632
Spain,2021-02-28,38936.0,2567617.0,47558632
Spain,2021-03-01,0.0,2642034.0,47558632
Spain,2021-03-02,0.0,2772318.0,47558632
Spain,2021-03-03,0.0,2920179.0,47558632
Spain,2021-03-04,0.0,3129092.0,47558632
Spain,2021-03-07,33692.0,3328703.0,47558632
Spain,2021-03-08,0.0,3436412.0,47558632
Spain,2021-03-09,0.0,3541667.0,47558632
Spain,2021-03-10,0.0,3668848.0,47558632
Spain,2021-03-11,0.0,3769523.0,47558632
Spain,2021-03-15,0.0,3951221.0,47558632
Spain,2021-03-16,0.0,4013681.0,47558632
Spain,2021-03-17,0.0,4052470.0,47558632
Spain,2021-03-18,0.0,4106550.0,47558632
Spain,2021-03-22,0.0,4211040.0,47558632
Spain,2021-03-23,0.0,4252598.0,47558632
Spain,2021-03-24,0.0,4343860.0,47558632
Spain,2021-03-25,0.0,4447534.0,47558632
Spain,2021-03-26,0.0,4561529.0,47558632
Spain,2021-03-29,0.0,4967230.0,47558632
Spain,2021-03-30,0.0,5092535.0,47558632
Spain,2021-03-31,0.0,5314076.0,47558632
Spain,2021-04-01,0.0,5545140.0,47558632
Spain,2021-04-03,0.0,5707450.0,47558632
Spain,2021-04-05,0.0,5890888.0,47558632
Spain,2021-04-06,0.0,6118710.0,47558632
Spain,2021-04-07,0.0,6416016.0,47558632
Spain,2021-04-08,0.0,6791079.0,47558632
Spain,2021-04-09,0.0,7159716.0,47558632
Spain,2021-04-12,0.0,7676560.0,47558632
Spain,2021-04-13,0.0,7937566.0,47558632
Spain,2021-04-14,0.0,8250887.0,47558632
Spain,2021-04-15,0.0,8631548.0,47558632
Spain,2021-04-16,0.0,9002054.0,47558632
Spain,2021-04-19,0.0,9441685.0,47558632
Spain,2021-04-20,0.0,9588913.0,47558632
Spain,2021-04-21,0.0,9886203.0,47558632
Spain,2021-04-22,0.0,10141949.0,47558632
Spain,2021-04-23,0.0,10405863.0,47558632
Spain,2021-04-25,57972.0,10796466.0,47558632
Spain,2021-04-26,0.0,11013911.0,47558632
Spain,2021-04-27,0.0,11261171.0,47558632
Spain,2021-04-28,0.0,11520146.0,47558632
Spain,2021-04-29,0.0,11763360.0,47558632
Spain,2021-05-02,52880.0,12196079.0,47558632
Spain,2021-05-03,0.0,12381213.0,47558632
Spain,2021-05-04,0.0,12686341.0,47558632
Spain,2021-05-05,0.0,12966552.0,47558632
Spain,2021-05-06,0.0,13271511.0,47558632
Spain,2021-05-09,41911.0,13797431.0,47558632
Spain,2021-05-10,0.0,14028954.0,47558632
Spain,2021-05-11,0.0,14318348.0,47558632
Spain,2021-05-12,0.0,14555552.0,47558632
Spain,2021-05-13,0.0,14911306.0,47558632
Spain,2021-05-16,34703.0,15320846.0,47558632
Spain,2021-05-17,0.0,15495889.0,47558632
Spain,2021-05-18,0.0,15741247.0,47558632
Spain,2021-05-19,0.0,16049843.0,47558632
Spain,2021-05-20,0.0,16347683.0,47558632
Spain,2021-05-23,32321.0,16709939.0,47558632
Spain,2021-05-24,0.0,16953205.0,47558632
Spain,2021-05-25,0.0,17187731.0,47558632
Spain,2021-05-26,0.0,17487591.0,47558632
Spain,2021-05-27,0.0,17707320.0,47558632
Spain,2021-05-30,30781.0,18032417.0,47558632
Spain,2021-05-31,0.0,18178604.0,47558632
Spain,2021-06-01,0.0,18426204.0,47558632
Spain,2021-06-02,0.0,18720164.0,47558632
Spain,2021-06-03,0.0,19038135.0,47558632
Spain,2021-06-06,28289.0,19786574.0,47558632
Spain,2021-06-07,0.0,20048174.0,47558632
Spain,2021-06-08,0.0,20305788.0,47558632
Spain,2021-06-09,0.0,20628061.0,47558632
Spain,2021-06-10,0.0,20963619.0,47558632
Spain,2021-06-13,24345.0,21474788.0,47558632
Spain,2021-06-14,0.0,21713840.0,47558632
Spain,2021-06-15,0.0,22048919.0,47558632
Spain,2021-06-16,0.0,22365104.0,47558632
Spain,2021-06-17,0.0,22684911.0,47558632
Spain,2021-06-20,23600.0,23200566.0,47558632
Spain,2021-06-21,0.0,23443444.0,47558632
Spain,2021-06-22,0.0,23772029.0,47558632
Spain,2021-06-23,0.0,24079429.0,47558632
Spain,2021-06-24,0.0,24325902.0,47558632
Spain,2021-06-27,29773.0,24792784.0,47558632
Spain,2021-06-28,0.0,25007416.0,47558632
Spain,2021-06-29,0.0,25320606.0,47558632
Spain,2021-06-30,0.0,25627278.0,47558632
Spain,2021-07-01,0.0,25948237.0,47558632
Spain,2021-07-04,78950.0,26505676.0,47558632
Spain,2021-07-05,0.0,26727529.0,47558632
Spain,2021-07-06,0.0,26996373.0,47558632
Spain,2021-07-07,0.0,27277127.0,47558632
Spain,2021-07-08,0.0,27534723.0,47558632
Spain,2021-07-11,135337.0,27994332.0,47558632
Spain,2021-07-12,0.0,28216249.0,47558632
Spain,2021-07-13,0.0,28475900.0,47558632
Spain,2021-07-14,0.0,28759879.0,47558632
Spain,2021-07-15,0.0,29033376.0,47558632
Spain,2021-07-18,176564.0,29484796.0,47558632
Spain,2021-07-19,0.0,29697691.0,47558632
Spain,2021-07-20,0.0,29956479.0,47558632
Spain,2021-07-21,0.0,30217311.0,47558632
Spain,2021-07-22,0.0,30500003.0,47558632
Spain,2021-07-25,185713.0,30827932.0,47558632
Spain,2021-07-26,0.0,30996228.0,47558632
Spain,2021-07-27,0.0,31315140.0,47558632
Spain,2021-07-28,0.0,31592444.0,47558632
Spain,2021-07-29,0.0,31851618.0,47558632
Spain,2021-08-01,157658.0,32169472.0,47558632
Spain,2021-08-02,0.0,32352818.0,47558632
Spain,2021-08-03,0.0,32650750.0,47558632
Spain,2021-08-04,0.0,32892680.0,47558632
Spain,2021-08-05,0.0,33141450.0,47558632
Spain,2021-08-08,119244.0,33424529.0,47558632
Spain,2021-08-09,0.0,33575961.0,47558632
Spain,2021-08-10,0.0,33871458.0,47558632
Spain,2021-08-11,0.0,34196761.0,47558632
Spain,2021-08-12,0.0,34455543.0,47558632
Spain,2021-08-15,90657.0,34716227.0,47558632
Spain,2021-08-16,0.0,34867478.0,47558632
Spain,2021-08-17,0.0,35072910.0,47558632
Spain,2021-08-18,0.0,35269276.0,47558632
Spain,2021-08-19,0.0,35442173.0,47558632
Spain,2021-08-22,68431.0,35667383.0,47558632
Spain,2021-08-23,0.0,35831729.0,47558632
Spain,2021-08-24,0.0,35950365.0,47558632
Spain,2021-08-25,0.0,36111205.0,47558632
Spain,2021-08-26,0.0,36237517.0,47558632
Spain,2021-08-29,51814.0,36346563.0,47558632
Spain,2021-08-30,0.0,36431416.0,47558632
Spain,2021-08-31,0.0,36533328.0,47558632
Spain,2021-09-01,0.0,36613696.0,47558632
Spain,2021-09-02,0.0,36696877.0,47558632
Spain,2021-09-05,34174.0,36820586.0,47558632
Spain,2021-09-06,0.0,36889887.0,47558632
Spain,2021-09-07,0.0,37008271.0,47558632
Spain,2021-09-08,0.0,37067635.0,47558632
Spain,2021-09-09,0.0,37126744.0,47558632
Spain,2021-09-12,23147.0,37216507.0,47558632
Spain,2021-09-13,0.0,37243220.0,47558632
Spain,2021-09-14,0.0,37303202.0,47558632
Spain,2021-09-15,0.0,37341455.0,47558632
Spain,2021-09-16,0.0,37385758.0,47558632
Spain,2021-09-19,17787.0,37472155.0,47558632
Spain,2021-09-21,0.0,37508658.0,47558632
Spain,2021-09-22,0.0,37538323.0,47558632
Spain,2021-09-23,0.0,37571186.0,47558632
Spain,2021-09-26,14420.0,37612369.0,47558632
Spain,2021-09-27,0.0,37632058.0,47558632
Spain,2021-09-28,0.0,37657732.0,47558632
Spain,2021-09-29,0.0,37680085.0,47558632
Spain,2021-09-30,0.0,37702384.0,47558632
Spain,2021-10-03,12085.0,37727757.0,47558632
Spain,2021-10-04,0.0,37741414.0,47558632
Spain,2021-10-05,0.0,37755682.0,47558632
Spain,2021-10-06,0.0,37772454.0,47558632
Spain,2021-10-07,0.0,37788299.0,47558632
Spain,2021-10-10,10316.0,37816635.0,47558632
Spain,2021-10-12,0.0,37830132.0,47558632
Spain,2021-10-13,0.0,37846897.0,47558632
Spain,2021-10-14,0.0,37868453.0,47558632
Spain,2021-10-17,10582.0,37891519.0,47558632
Spain,2021-10-18,0.0,37899559.0,47558632
Spain,2021-10-19,0.0,37908612.0,47558632
Spain,2021-10-20,0.0,37938819.0,47558632
Spain,2021-10-21,0.0,37954027.0,47558632
Spain,2021-10-24,12402.0,37979234.0,47558632
Spain,2021-10-25,0.0,37988609.0,47558632
Spain,2021-10-26,0.0,37998740.0,47558632
Spain,2021-10-27,0.0,38013994.0,47558632
Spain,2021-10-28,0.0,38036436.0,47558632
Spain,2021-10-30,0.0,38037531.0,47558632
Spain,2021-11-02,0.0,38059705.0,47558632
Spain,2021-11-03,0.0,38071080.0,47558632
Spain,2021-11-04,0.0,38083061.0,47558632
Spain,2021-11-07,16049.0,38100169.0,47558632
Spain,2021-11-09,0.0,38117778.0,47558632
Spain,2021-11-10,0.0,38130715.0,47558632
Spain,2021-11-11,0.0,38144625.0,47558632
Spain,2021-11-14,25438.0,38164244.0,47558632
Spain,2021-11-15,0.0,38171026.0,47558632
Spain,2021-11-16,0.0,38177685.0,47558632
Spain,2021-11-17,0.0,38197655.0,47558632
Spain,2021-11-18,0.0,38209702.0,47558632
Spain,2021-11-21,40613.0,38237469.0,47558632
Spain,2021-11-22,0.0,38249913.0,47558632
Spain,2021-11-23,0.0,38263801.0,47558632
Spain,2021-11-24,0.0,38281333.0,47558632
Spain,2021-11-25,0.0,38288327.0,47558632
Spain,2021-11-28,59198.0,38299758.0,47558632
Spain,2021-11-29,0.0,38339403.0,47558632
Spain,2021-11-30,0.0,38356928.0,47558632
Spain,2021-12-01,0.0,38379778.0,47558632
Spain,2021-12-02,0.0,38409145.0,47558632
Spain,2021-12-06,0.0,38447301.0,47558632
Spain,2021-12-08,0.0,38465787.0,47558632
Spain,2021-12-09,0.0,38488342.0,47558632
Spain,2021-12-12,116016.0,38514698.0,47558632
Spain,2021-12-13,0.0,38541413.0,47558632
Spain,2021-12-14,0.0,38567949.0,47558632
Spain,2021-12-15,0.0,38586398.0,47558632
Spain,2021-12-16,0.0,38607797.0,47558632
Spain,2021-12-19,231599.0,39010695.0,47558632
Spain,2021-12-20,0.0,39100658.0,47558632
Spain,2021-12-21,0.0,39270983.0,47558632
Spain,2021-12-22,0.0,39405157.0,47558632
Spain,2021-12-26,491046.0,39511819.0,47558632
Spain,2021-12-27,0.0,39567127.0,47558632
Spain,2021-12-28,0.0,39619870.0,47558632
Spain,2021-12-29,0.0,39664717.0,47558632
Spain,2022-01-02,793378.0,39807263.0,47558632
Spain,2022-01-03,0.0,39859995.0,47558632
Spain,2022-01-04,0.0,39931922.0,47558632
Spain,2022-01-06,0.0,39965876.0,47558632
Spain,2022-01-09,892500.0,40082392.0,47558632
Spain,2022-01-10,0.0,40118975.0,47558632
Spain,2022-01-11,0.0,40181430.0,47558632
Spain,2022-01-12,0.0,40240794.0,47558632
Spain,2022-01-13,0.0,40317861.0,47558632
Spain,2022-01-16,956506.0,40437079.0,47558632
Spain,2022-01-17,0.0,40484286.0,47558632
Spain,2022-01-18,0.0,40532696.0,47558632
Spain,2022-01-19,0.0,40683950.0,47558632
Spain,2022-01-20,0.0,40750121.0,47558632
Spain,2022-01-23,847389.0,40803369.0,47558632
Spain,2022-01-24,0.0,40824542.0,47558632
Spain,2022-01-25,0.0,40848444.0,47558632
Spain,2022-01-26,0.0,40868576.0,47558632
Spain,2022-01-27,0.0,40884275.0,47558632
Spain,2022-01-30,625727.0,40911451.0,47558632
Spain,2022-01-31,0.0,40918884.0,47558632
Spain,2022-02-01,0.0,40927320.0,47558632
Spain,2022-02-02,0.0,40936086.0,47558632
Spain,2022-02-03,0.0,40942994.0,47558632
Spain,2022-02-06,383768.0,40958312.0,47558632
Spain,2022-02-07,0.0,40965263.0,47558632
Spain,2022-02-08,0.0,40971209.0,47558632
Spain,2022-02-09,0.0,40978740.0,47558632
Spain,2022-02-10,0.0,40986943.0,47558632
Spain,2022-02-13,244929.0,41002352.0,47558632
Spain,2022-02-14,0.0,41007734.0,47558632
Spain,2022-02-15,0.0,41016935.0,47558632
Spain,2022-02-16,0.0,41024149.0,47558632
Spain,2022-02-21,0.0,41027369.0,47558632
Spain,2022-02-22,0.0,41031519.0,47558632
Spain,2022-02-23,0.0,41034001.0,47558632
Spain,2022-02-24,0.0,41059268.0,47558632
Spain,2022-02-27,117945.0,41069645.0,47558632
Spain,2022-02-28,0.0,41073324.0,47558632
Spain,2022-03-01,0.0,41076523.0,47558632
Spain,2022-03-02,0.0,41079854.0,47558632
Spain,2022-03-03,0.0,41083791.0,47558632
Spain,2022-03-10,0.0,41089269.0,47558632
Spain,2022-03-16,0.0,41112436.0,47558632
Spain,2022-03-23,0.0,41134037.0,47558632
Spain,2022-03-30,0.0,41153657.0,47558632
Spain,2022-04-06,0.0,41167422.0,47558632
Spain,2022-04-12,0.0,41180591.0,47558632
Spain,2022-04-21,0.0,41188035.0,47558632
Spain,2022-04-27,0.0,41200263.0,47558632
Spain,2022-05-04,0.0,41209244.0,47558632
Spain,2022-05-11,0.0,41216883.0,47558632
Spain,2022-05-18,0.0,41224540.0,47558632
Spain,2022-05-25,0.0,41231916.0,47558632
Spain,2022-06-01,0.0,41238389.0,47558632
Spain,2022-06-08,0.0,41244442.0,47558632
Spain,2022-06-15,0.0,41249657.0,47558632
Spain,2022-06-22,0.0,41254310.0,47558632
Spain,2022-06-29,0.0,41259173.0,47558632
Spain,2022-07-06,0.0,41264287.0,47558632
Spain,2022-07-13,0.0,41269517.0,47558632
Spain,2022-07-20,0.0,41274079.0,47558632
Spain,2022-07-27,0.0,41277964.0,47558632
Spain,2022-08-03,0.0,41281380.0,47558632
Spain,2022-08-10,0.0,41284188.0,47558632
Spain,2022-08-17,0.0,41286450.0,47558632
Spain,2022-08-24,0.0,41289087.0,47558632
Spain,2022-08-31,0.0,41292888.0,47558632
Spain,2022-09-07,0.0,41296128.0,47558632
Spain,2022-09-14,0.0,41302169.0,47558632
Spain,2022-09-21,0.0,41304755.0,47558632
Spain,2022-09-28,0.0,41307428.0,47558632
Spain,2022-10-05,0.0,41309336.0,47558632
Spain,2022-10-13,0.0,41310693.0,47558632
Spain,2022-10-19,0.0,41312329.0,47558632
Spain,2022-10-27,0.0,41314306.0,47558632
Spain,2022-11-02,0.0,41316070.0,47558632
Spain,2022-11-09,0.0,41317564.0,47558632
Spain,2022-11-16,0.0,41319243.0,47558632
Spain,2022-11-23,0.0,41324255.0,47558632
Spain,2022-12-01,0.0,41326081.0,47558632
Spain,2022-12-06,0.0,41326755.0,47558632
Spain,2022-12-14,0.0,41330488.0,47558632
Spain,2022-12-21,0.0,41332279.0,47558632
Spain,2022-12-28,0.0,41333243.0,47558632
Spain,2023-01-03,0.0,41334113.0,47558632
Spain,2023-01-11,0.0,41335276.0,47558632
Spain,2023-01-18,0.0,41337463.0,47558632
Spain,2023-01-25,0.0,41338847.0,47558632
Spain,2023-02-01,0.0,41340052.0,47558632
Spain,2023-02-08,0.0,41341288.0,47558632
Spain,2023-02-15,0.0,41342436.0,47558632
Spain,2023-02-22,0.0,41343396.0,47558632
Spain,2023-03-29,0.0,41347499.0,47558632
Spain,2023-04-26,0.0,41349325.0,47558632
Spain,2023-05-24,0.0,41351234.0,47558632
